name	sentence_id	paragraph_id	text_issue_date	text_publ_id
Jakob Hurtta	158996	9	18.01.1907	0355-2047
Carl Löthbcrg	159001	11	18.01.1907	0355-2047
Kaarlo Beigbo	159077	36	18.01.1907	0355-2047
Kaarlo Bcrssbo	159078	36	18.01.1907	0355-2047
Adolf Bo	159087	40	18.01.1907	0355-2047
Don Bonsdorff	159088	40	18.01.1907	0355-2047
John Fager Turku	159093	43	18.01.1907	0355-2047
Fanny Siurnik	159095	45	18.01.1907	0355-2047
Josef Friedman	159096	45	18.01.1907	0355-2047
Dagny Eundcl	159097	46	18.01.1907	0355-2047
Hanna Enrliu	159099	47	18.01.1907	0355-2047
SDiaijat Räihä	159101	48	18.01.1907	0355-2047
I. Ahola	159214	92	18.01.1907	0355-2047
A. Schadewitzin	159222	93	18.01.1907	0355-2047
O. Brummerin	159231	94	18.01.1907	0355-2047
A. Ahwenainen	159232	94	18.01.1907	0355-2047
O. Simcliuksen	159238	95	18.01.1907	0355-2047
O. Thuneberain	159249	99	18.01.1907	0355-2047
Vihtori Niemi	159255	100	18.01.1907	0355-2047
Jonas Lasti	159261	3	18.01.1907	0355-2047
Inho Kokko	159262	3	18.01.1907	0355-2047
Otto Kuitusen	159270	9	18.01.1907	0355-2047
O. Vrummerin	159273	9	18.01.1907	0355-2047
Hilda SVufifo&li	159282	10	18.01.1907	0355-2047
Kaarle Ojanen Nummi	159283	10	18.01.1907	0355-2047
Oskari Laine	159284	10	18.01.1907	0355-2047
Himanen Crimaiiilaäia	159285	10	18.01.1907	0355-2047
Juho Myntti	159286	10	18.01.1907	0355-2047
Immanuel Hohtaa	159287	10	18.01.1907	0355-2047
Juho Pietiläinen	159288	10	18.01.1907	0355-2047
Sihwola Elimäki	159289	10	18.01.1907	0355-2047
Wilho Reima	159289	10	18.01.1907	0355-2047
Ludwig Längsors'in	159291	10	18.01.1907	0355-2047
I. Rehnbäck	159301	12	18.01.1907	0355-2047
A. Tamsteu	159301	12	18.01.1907	0355-2047
A. Encll'	159303	12	18.01.1907	0355-2047
Sulo Vuolijoki	159325	21	18.01.1907	0355-2047
W. Eloranta	159325	21	18.01.1907	0355-2047
Kaarlo Bergbomin	159347	31	18.01.1907	0355-2047
Kaarle Halme	159349	31	18.01.1907	0355-2047
Eero Alpi	159349	31	18.01.1907	0355-2047
O. Merikanto	159353	32	18.01.1907	0355-2047
Ellen Gulbrandsonin	159354	33	18.01.1907	0355-2047
Arthur Weisman	159355	34	18.01.1907	0355-2047
Vertha Liljeström	159366	36	18.01.1907	0355-2047
Anna Nordgren	159372	41	18.01.1907	0355-2047
W. SÖ	159710	54	18.01.1907	0355-2047
Hugo 2inS'ebcrgin	159723	59	18.01.1907	0355-2047
SBlfllHnia Juruotrr	159878	126	18.01.1907	0355-2047
A. Mesterton	159884	128	18.01.1907	0355-2047
GÖSTA GROTENFELTMn	159892	1	18.01.1907	0355-2047
Hannes Sjöblom	159899	5	18.01.1907	0355-2047
Tand' Holm	159949	33	18.01.1907	0355-2047
Juho 2Mtffdän	159963	40	18.01.1907	0355-2047
Matti Jäppilä	160049	79	18.01.1907	0355-2047
W. Försten	160054	83	18.01.1907	0355-2047
Rene Puaur	160073	91	18.01.1907	0355-2047
Angela Georgina	160076	92	18.01.1907	0355-2047
Thomas Coutl^in	160087	96	18.01.1907	0355-2047
Nilsha Wlip	160176	144	18.01.1907	0355-2047
Huominen Kuulasta	160176	144	18.01.1907	0355-2047
Miloradowiisch Nenöjällä	160176	144	18.01.1907	0355-2047
Lola Eng	160176	144	18.01.1907	0355-2047
Klemetti Pori	160176	144	18.01.1907	0355-2047
Salo Turunen	160180	147	18.01.1907	0355-2047
Tapio Porwoosta	160180	147	18.01.1907	0355-2047
Alun Tampere	160193	6	18.01.1907	0355-2047
Saari Pieiarsaaresta	160194	7	18.01.1907	0355-2047
Palmroth Ruowedeltä	160194	7	18.01.1907	0355-2047
Schuppe Niiasta	160195	8	18.01.1907	0355-2047
Larsson Ruotsi	160196	9	18.01.1907	0355-2047
Heden Waasasta	160199	11	18.01.1907	0355-2047
Towi Mrolahdelta	160199	11	18.01.1907	0355-2047
Oljemait Westanlwarnista	160201	12	18.01.1907	0355-2047
H2rm2 Tyrmäältä	160202	13	18.01.1907	0355-2047
Larsson Hämeenlinna	160204	15	18.01.1907	0355-2047
Österman Turunen	160206	16	18.01.1907	0355-2047
Carlstedt Forssa	160206	16	18.01.1907	0355-2047
Schischmarew Pietari	160210	18	18.01.1907	0355-2047
Voronius Vaasa	160210	18	18.01.1907	0355-2047
Fontell Nnköpingista	160213	19	18.01.1907	0355-2047
Waheimo Salko	160215	20	18.01.1907	0355-2047
Nalola Pori	160216	21	18.01.1907	0355-2047
Valter Granfelt	160256	56	18.01.1907	0355-2047
Fredrik Thuring	160261	61	18.01.1907	0355-2047
ARTUR ALLI	160364	133	18.01.1907	0355-2047
Muru Joki	160377	138	18.01.1907	0355-2047
OSKAR LUNTINEN	160421	158	18.01.1907	0355-2047
Eric von Rettig	160425	162	18.01.1907	0355-2047
Kai- kenJafcta	160428	164	18.01.1907	0355-2047
Aksel Alanderin	160511	195	18.01.1907	0355-2047
Kalle Kankainen	160515	197	18.01.1907	0355-2047
Oskar Zetterblom	160538	209	18.01.1907	0355-2047
Emil Leschen	160644	270	18.01.1907	0355-2047
Väinö Päiviö	160681	286	18.01.1907	0355-2047
Lauri Tolvanen	160711	19	19.01.1907	0355-2047
Johannes Kopperi	160714	22	19.01.1907	0355-2047
Anna Oravala	160720	27	19.01.1907	0355-2047
Erkki Klemola	160720	27	19.01.1907	0355-2047
Maiju Cornér	160734	37	19.01.1907	0355-2047
William Tiilikainen	160805	93	19.01.1907	0355-2047
Axel Toliander	160819	104	19.01.1907	0355-2047
Pankinjohtaja Alfr	160838	119	19.01.1907	0355-2047
Allan Serlachius	160857	134	19.01.1907	0355-2047
Otto Hyyrylälnon	160857	134	19.01.1907	0355-2047
Heikki Ritavuori	160927	162	19.01.1907	0355-2047
Ivar Lindberg	160974	194	19.01.1907	0355-2047
Victor Ek	160988	207	19.01.1907	0355-2047
Aleksis Kivi	161016	226	19.01.1907	0355-2047
Esko Hemmo Kallio	161019	227	19.01.1907	0355-2047
Victor Carnier	161062	257	19.01.1907	0355-2047
SAKARI CASTRÉR	161072	4	19.01.1907	0355-2047
Robert Kajanus	161080	9	19.01.1907	0355-2047
Aina Niska	161098	20	19.01.1907	0355-2047
Aksel Castren	161156	50	19.01.1907	0355-2047
Sakari Castro	161158	51	19.01.1907	0355-2047
Arvid Sourandor	161163	53	19.01.1907	0355-2047
Erust E.	161204	68	19.01.1907	0355-2047
ANTTI SEPPÄNEN	161210	70	19.01.1907	0355-2047
Kent Holm	161212	72	19.01.1907	0355-2047
Alfred Holmström	161230	82	19.01.1907	0355-2047
ANTTI MIKKOLA	161234	86	19.01.1907	0355-2047
Naema Ericson	161282	106	19.01.1907	0355-2047
Karolina Eskalln	161284	107	19.01.1907	0355-2047
Erik Kroha	161381	125	19.01.1907	0355-2047
Pehr Gadd	161404	132	19.01.1907	0355-2047
O. Talas	161689	28	19.01.1907	0355-2047
A. Wallen'	161690	29	19.01.1907	0355-2047
Z. Castren	161690	29	19.01.1907	0355-2047
Edward Nablbern	161700	35	19.01.1907	0355-2047
Fredrik Liukkonen	161707	40	19.01.1907	0355-2047
Kaarlo Heikkinen	161709	41	19.01.1907	0355-2047
Vilho Noponen	161709	41	19.01.1907	0355-2047
Leo Tolstoi	161734	64	19.01.1907	0355-2047
Karl Weisueni	161776	86	19.01.1907	0355-2047
Ia Tampere	161797	2	19.01.1907	0355-2047
Aina Alenius	161815	11	19.01.1907	0355-2047
Alli Nissinen	161839	24	19.01.1907	0355-2047
Alli Nissinen	161841	26	19.01.1907	0355-2047
Hilda Käkikoski	161907	59	19.01.1907	0355-2047
O. Hallsten	161908	59	19.01.1907	0355-2047
W. Reima	161908	59	19.01.1907	0355-2047
Werner Jlubclin	161960	80	19.01.1907	0355-2047
Ia Tuumclar	161982	89	19.01.1907	0355-2047
Eero Malsfc	162002	95	19.01.1907	0355-2047
Hilja Mattila	162087	116	19.01.1907	0355-2047
Otto Lindstedt Turunen	162141	3	19.01.1907	0355-2047
Kaarlo Kytömaa	162146	6	19.01.1907	0355-2047
Jonas Castrenin	162148	7	19.01.1907	0355-2047
Sofia Soininen	162154	8	19.01.1907	0355-2047
Ida Walio	162193	28	19.01.1907	0355-2047
Jaakko Häkli	162194	28	19.01.1907	0355-2047
Kaarlo Moiancn	162198	30	19.01.1907	0355-2047
Terho Kukko	162221	40	19.01.1907	0355-2047
Elna Rösch Junnila	162222	41	19.01.1907	0355-2047
Salomon Haapanen Haapalasta	162223	41	19.01.1907	0355-2047
Liljeström Leistilästä	162223	41	19.01.1907	0355-2047
Adolf Rösch Junnila	162223	41	19.01.1907	0355-2047
Alli Nissinen	162231	43	19.01.1907	0355-2047
Tekla Hultin	162233	44	19.01.1907	0355-2047
Juho Wi'oi^in	162233	44	19.01.1907	0355-2047
Tekla Hult	162233	44	19.01.1907	0355-2047
Stavae Oksanen	162281	62	19.01.1907	0355-2047
I. Oksanen	162294	68	19.01.1907	0355-2047
Atte Mantere	162320	75	19.01.1907	0355-2047
Hilda Herrala	162320	75	19.01.1907	0355-2047
Juho Waltoncn	162320	75	19.01.1907	0355-2047
Frans Lehtonen	162322	75	19.01.1907	0355-2047
Kalle Riikola	162322	75	19.01.1907	0355-2047
Edward Tippelin	162355	90	19.01.1907	0355-2047
W. Ttadius	162358	91	19.01.1907	0355-2047
Werner Töder-1	162394	111	19.01.1907	0355-2047
Otto Manninen	162401	114	19.01.1907	0355-2047
Agnes Poschner	162418	121	19.01.1907	0355-2047
Aleksis Rautio	162432	125	19.01.1907	0355-2047
Maria Sofia	162432	125	19.01.1907	0355-2047
Aleksis Stam	162433	126	19.01.1907	0355-2047
A. Wiedermannin	162434	126	19.01.1907	0355-2047
Erkki Kiwijärwi	162436	127	19.01.1907	0355-2047
Leonid Ani	162438	127	19.01.1907	0355-2047
Matti Pruntfi	162712	121	19.01.1907	0355-2047
Lis Henrik	162716	121	19.01.1907	0355-2047
I. Strömberg	162721	123	19.01.1907	0355-2047
Vlnna Förstenen	162741	3	19.01.1907	0355-2047
Malalias Lnaklosen	162783	27	19.01.1907	0355-2047
Vihtori Lammi	162783	27	19.01.1907	0355-2047
Johannes Hartzell	162815	39	19.01.1907	0355-2047
Mary Hetidcn	162899	90	19.01.1907	0355-2047
Lorentz Wiipuriöta	162907	96	19.01.1907	0355-2047
Nieminen Turvottaa	162909	96	19.01.1907	0355-2047
SutlfflS Meesulylasta	162919	98	19.01.1907	0355-2047
Roscnbröijer Saaja	162928	101	19.01.1907	0355-2047
Roseuawist Karjala	162940	107	19.01.1907	0355-2047
Helenius Orimattila	162943	107	19.01.1907	0355-2047
Virtanen Virta	162945	108	19.01.1907	0355-2047
Tarlola Lahti	162951	111	19.01.1907	0355-2047
Ä. Tilen	163078	184	19.01.1907	0355-2047
Niklas Järnefelt	163319	80	19.01.1907	0355-2047
Fredrik Thuring	163391	126	19.01.1907	0355-2047
Fredrik Thuring	163404	133	19.01.1907	0355-2047
Ernst Dahlströml	163412	135	19.01.1907	0355-2047
A. Bremoria	163521	196	19.01.1907	0355-2047
Ida Berglundin	163599	242	19.01.1907	0355-2047
Alexandra Swahn	163643	260	19.01.1907	0355-2047
Lina Nordqvist	163699	21	20.01.1907	0355-2047
Nadja Sittkcff	163814	95	20.01.1907	0355-2047
Mikael Johnsson	163884	144	20.01.1907	0355-2047
Vihtori Lähde	163887	144	20.01.1907	0355-2047
Georg Jägsrhernin	163921	168	20.01.1907	0355-2047
Erika Ivm-ilmi	163949	180	20.01.1907	0355-2047
Aina Nylund	164018	193	20.01.1907	0355-2047
Sjöblom Vaasa	164109	41	20.01.1907	0355-2047
Wikeström Toni	164110	41	20.01.1907	0355-2047
Adolf Paul	164156	77	20.01.1907	0355-2047
Robert Kajanus	164173	89	20.01.1907	0355-2047
Otto Briesemeister	164174	90	20.01.1907	0355-2047
Oskar Merikanto	164208	118	20.01.1907	0355-2047
Erna Deutle	164324	185	20.01.1907	0355-2047
Juho Myntti	164443	30	20.01.1907	0355-2047
Juho Myntti	164449	31	20.01.1907	0355-2047
Juho Myntti	164449	31	20.01.1907	0355-2047
Emil Nunsten	164489	47	20.01.1907	0355-2047
Cecilia Sietoria	164519	63	20.01.1907	0355-2047
Fridolf Sfoaftor	164519	63	20.01.1907	0355-2047
A. Tsön	164519	63	20.01.1907	0355-2047
Edward Wahlberg	164537	76	20.01.1907	0355-2047
Kustawi Grotenfelt	164611	17	20.01.1907	0355-2047
Maikki F:bera	164611	17	20.01.1907	0355-2047
Emil af Hällström Nihti	164613	18	20.01.1907	0355-2047
A. Tarja	164613	18	20.01.1907	0355-2047
Vihtori Hytti	164617	18	20.01.1907	0355-2047
O. Tar°	164627	21	20.01.1907	0355-2047
G. Sourander	164638	28	20.01.1907	0355-2047
SHobert Björksten	164705	44	20.01.1907	0355-2047
Emil Sanieljcn	164710	46	20.01.1907	0355-2047
Armas Järnefelt	164736	55	20.01.1907	0355-2047
Hilda Flodin	164739	55	20.01.1907	0355-2047
Axel Gallen	164739	55	20.01.1907	0355-2047
Ingrid Ählamist	164740	56	20.01.1907	0355-2047
Edit Cajander	164741	56	20.01.1907	0355-2047
Vcrtha Edelfelt	164741	56	20.01.1907	0355-2047
Taimi Järnefelt	164742	56	20.01.1907	0355-2047
Elin Mali	164742	56	20.01.1907	0355-2047
Elin Rönnholm	164742	56	20.01.1907	0355-2047
Aino Tiucliuö	164742	56	20.01.1907	0355-2047
Gertrud Zilliacus	164742	56	20.01.1907	0355-2047
Gösta Thesluf	164759	64	20.01.1907	0355-2047
Juha Alanen	164788	72	20.01.1907	0355-2047
Antti Mikkola	164867	112	20.01.1907	0355-2047
I. Astala	164894	4	20.01.1907	0355-2047
Lucina Hagman	164894	4	20.01.1907	0355-2047
Matti Sepvälä	164894	4	20.01.1907	0355-2047
Hannes Sjöblom	164896	5	20.01.1907	0355-2047
John Winterin	164904	10	20.01.1907	0355-2047
Matti Kylmänen	164978	31	20.01.1907	0355-2047
Miina Lahdenpohja	165149	83	20.01.1907	0355-2047
Helmi Setälä	165167	94	20.01.1907	0355-2047
Anni Swan	165167	94	20.01.1907	0355-2047
O. Mantere	165203	110	20.01.1907	0355-2047
Lucina Hagman	165203	110	20.01.1907	0355-2047
Otto Bi	165218	11	20.01.1907	0355-2047
Alfhild Hnmlicrg	165229	17	20.01.1907	0355-2047
Heli foConstaar	165332	63	20.01.1907	0355-2047
Charles Wrede	165469	119	20.01.1907	0355-2047
I. SS	165481	121	20.01.1907	0355-2047
O. Bo	165488	121	20.01.1907	0355-2047
ARVID 6OURANDER	165509	4	20.01.1907	0355-2047
GÖSTA GRÖTEN	165522	13	20.01.1907	0355-2047
Mandi vellDh	165581	52	20.01.1907	0355-2047
Georg Wendel	165588	54	20.01.1907	0355-2047
Sftatri Pallari	165595	60	20.01.1907	0355-2047
Eljas Pauanncna	165595	60	20.01.1907	0355-2047
Emma Calve	165664	85	20.01.1907	0355-2047
Alexis Gripenberg	165743	144	20.01.1907	0355-2047
Alexis Gripenberg	165750	148	20.01.1907	0355-2047
Georg Estlander	165752	150	20.01.1907	0355-2047
Alexis Gripenberg	165764	160	20.01.1907	0355-2047
Georg Estlander	165766	162	20.01.1907	0355-2047
Aksel AUnderin	165810	191	20.01.1907	0355-2047
Gustaf Ernst Dahlström	165838	11	20.01.1907	0355-2047
Aksel Aland	165958	104	20.01.1907	0355-2047
Artur Alli	165968	108	20.01.1907	0355-2047
Artur Alli	165980	116	20.01.1907	0355-2047
Oskari Tapio	166073	170	20.01.1907	0355-2047
Laine Klaukkalassa	166089	180	20.01.1907	0355-2047
Antti Kaasalainen	166395	76	20.01.1907	0355-2047
Aksel Castren	166401	80	20.01.1907	0355-2047
Sakari Castren	166404	81	20.01.1907	0355-2047
Arvid Sourander	166408	83	20.01.1907	0355-2047
Hjalmar Suominen	166430	87	20.01.1907	0355-2047
Elrnst E.	166446	100	20.01.1907	0355-2047
HELGE HARTMAN	166467	110	20.01.1907	0355-2047
Alfred Holmström	166471	111	20.01.1907	0355-2047
ANTTI MIKKOLA	166474	112	20.01.1907	0355-2047
Karl Erikson	166477	114	20.01.1907	0355-2047
Otto Tanner	166480	116	20.01.1907	0355-2047
Fritz Wiik	166481	116	20.01.1907	0355-2047
IJUyefy O	166485	116	20.01.1907	0355-2047
Johannes Öhqvist	166536	145	20.01.1907	0355-2047
SAKARI CASTREN	166565	2	20.01.1907	0355-2047
Karolina Esko	166582	3	20.01.1907	0355-2047
Artur Krook	166608	5	20.01.1907	0355-2047
Pehr Ba	166683	17	20.01.1907	0355-2047
Selena Slrkln	166701	22	20.01.1907	0355-2047
Theodor Echwindtin	166804	56	20.01.1907	0355-2047
Johannes Haapasalko	166861	73	20.01.1907	0355-2047
Juho Savinainen	166945	94	20.01.1907	0355-2047
Heikki W. Helander	166948	96	20.01.1907	0355-2047
Ia Pohja	167003	4	20.01.1907	0355-2047
Eero Alpi	167022	20	20.01.1907	0355-2047
Fredrik Thuring	167329	12	20.01.1907	0355-2047
John Paischeffilla	167341	19	20.01.1907	0355-2047
JUHO LALLUKKA	167391	50	20.01.1907	0355-2047
Aksel Alanderin	167420	73	20.01.1907	0355-2047
Henrik Ahlberg	167547	158	20.01.1907	0355-2047
Victor Forseiius	167555	163	20.01.1907	0355-2047
OSKAR LUNTINEN	167594	188	20.01.1907	0355-2047
YpJö Weil	167605	194	20.01.1907	0355-2047
John Pnisctiefi	167647	216	20.01.1907	0355-2047
FRANS J.	167687	23	22.01.1907	0355-2047
Sofia Skögiter	167699	31	22.01.1907	0355-2047
Sofia Kutila	167724	52	22.01.1907	0355-2047
NIKLAS JÄRNEFELT	167766	87	22.01.1907	0355-2047
Heikki Knuuti	167818	125	22.01.1907	0355-2047
August Ramsay	167868	160	22.01.1907	0355-2047
Hjalmar Ekholm	167871	162	22.01.1907	0355-2047
Otto Hyyry	167896	184	22.01.1907	0355-2047
Hjalmar Suominen	167904	189	22.01.1907	0355-2047
SAKARI CASTRÉM	167922	4	22.01.1907	0355-2047
Georg Segerstrålen	167923	5	22.01.1907	0355-2047
Helge Hartman	167927	7	22.01.1907	0355-2047
Victor Söderström	167934	11	22.01.1907	0355-2047
Vilhelm Ek	167949	19	22.01.1907	0355-2047
Victor Ek	167967	34	22.01.1907	0355-2047
Robert Kajanus	168033	77	22.01.1907	0355-2047
Vilho Selinöeimo	168079	91	22.01.1907	0355-2047
Jim iHiiugao	168080	91	22.01.1907	0355-2047
Ella Elmcrea	168164	133	22.01.1907	0355-2047
Pehr GadS	168275	167	22.01.1907	0355-2047
RiTa Karvonen	168278	167	22.01.1907	0355-2047
John Henric-	168603	59	22.01.1907	0355-2047
D. Sarja	168728	18	22.01.1907	0355-2047
Arel Alle	168753	29	22.01.1907	0355-2047
Mirko Uotinen	168794	47	22.01.1907	0355-2047
Johan Strömberg	168830	62	22.01.1907	0355-2047
Gösta Nordberg	168832	62	22.01.1907	0355-2047
Leo Ehrnrooth	168832	62	22.01.1907	0355-2047
Leo éHn-nrooth	168840	62	22.01.1907	0355-2047
Maria Alanne	168863	66	22.01.1907	0355-2047
Maria Alanne	168874	68	22.01.1907	0355-2047
Maria Alanne	168889	73	22.01.1907	0355-2047
Maria Siika	168895	75	22.01.1907	0355-2047
Maria Alanne	168911	78	22.01.1907	0355-2047
Johan Soida	168939	93	22.01.1907	0355-2047
RenronlT Icrtoo	168982	8	22.01.1907	0355-2047
A. Lindfors	169094	57	22.01.1907	0355-2047
Aapo Autti	169111	62	22.01.1907	0355-2047
Matti Särkelä	169112	62	22.01.1907	0355-2047
Matti Paiari	169112	62	22.01.1907	0355-2047
Juho Valmaria	169116	64	22.01.1907	0355-2047
I. Simelius	169125	69	22.01.1907	0355-2047
Pentti Hiisiheimo	169138	74	22.01.1907	0355-2047
A. Nikula	169144	76	22.01.1907	0355-2047
Gösta Ingman	169162	80	22.01.1907	0355-2047
Kaarlo mantotlieEjä	169207	94	22.01.1907	0355-2047
Käpy Hleffi	169212	96	22.01.1907	0355-2047
Julia fanmuDpigfonjoßlaia	169217	97	22.01.1907	0355-2047
Johann neS	169231	98	22.01.1907	0355-2047
A. Elwing	169239	101	22.01.1907	0355-2047
Santeri Ingman	169265	110	22.01.1907	0355-2047
Kaarle Lohi	169267	110	22.01.1907	0355-2047
Santeri Ingman	169268	110	22.01.1907	0355-2047
Julio Walmari	169271	112	22.01.1907	0355-2047
Santeri Ingman	169272	112	22.01.1907	0355-2047
Santeri Ingman	169273	112	22.01.1907	0355-2047
Karl H. Turunen	169295	6	22.01.1907	0355-2047
Aleksis Rautio	169300	11	22.01.1907	0355-2047
Otto Vrie	169349	28	22.01.1907	0355-2047
Erkki Kaila	169638	30	22.01.1907	0355-2047
Lauri Hendcll	169640	31	22.01.1907	0355-2047
I. Saastamoinen	169643	32	22.01.1907	0355-2047
Edward Stenman	169649	34	22.01.1907	0355-2047
Ernst Kro^ius	169650	35	22.01.1907	0355-2047
W Leino	169653	38	22.01.1907	0355-2047
Signe Berg	169654	39	22.01.1907	0355-2047
Aino Niemelä	169655	39	22.01.1907	0355-2047
Anni Ho	169655	39	22.01.1907	0355-2047
Ilma Huuskonen Kitee	169655	39	22.01.1907	0355-2047
Edwin Nrppe Lahti	169655	39	22.01.1907	0355-2047
Emilia Loukola	169656	40	22.01.1907	0355-2047
Ingrid Vorcnius	169671	49	22.01.1907	0355-2047
I. Öortling	169671	49	22.01.1907	0355-2047
H. Klemetti	169671	49	22.01.1907	0355-2047
I. Vainio	169671	49	22.01.1907	0355-2047
August Eunell	169693	61	22.01.1907	0355-2047
Oskari Ettvecn	169693	61	22.01.1907	0355-2047
Ulrik Nordlundin	169700	63	22.01.1907	0355-2047
Nordlund Laine	169702	65	22.01.1907	0355-2047
Jaakko Lindström	169723	71	22.01.1907	0355-2047
Matti Kylmänen	169725	71	22.01.1907	0355-2047
Lauri Martikainen	169748	74	22.01.1907	0355-2047
Jussi Niemelä	169751	75	22.01.1907	0355-2047
Matti Kylmäsen	169752	75	22.01.1907	0355-2047
Matti Kylmänen	169754	77	22.01.1907	0355-2047
Vlcmne Kuosmunen	169764	80	22.01.1907	0355-2047
Alexis Griicsperg	169974	66	22.01.1907	0355-2047
Niklas Järnefelt	170015	101	22.01.1907	0355-2047
Fredrik Thiiring	170023	105	22.01.1907	0355-2047
Gustaf Ernst Dahlström	170112	177	22.01.1907	0355-2047
Viivit KswwlHinln	170243	267	22.01.1907	0355-2047
B. Juslin	170297	300	22.01.1907	0355-2047
Heikki Knuuti	170518	75	23.01.1907	0355-2047
Gunnar Suolahti	170522	77	23.01.1907	0355-2047
Otto Hyyry	170523	78	23.01.1907	0355-2047
Heikki Ritavuori	170525	79	23.01.1907	0355-2047
Victor Ek	170612	147	23.01.1907	0355-2047
Eva Bagge	170615	150	23.01.1907	0355-2047
Esther Kjernerin	170616	150	23.01.1907	0355-2047
Sakari Castren	170628	158	23.01.1907	0355-2047
Agnes Poschner	170650	177	23.01.1907	0355-2047
Ruben G:son	170674	189	23.01.1907	0355-2047
Axel Karlfeldtista	170676	191	23.01.1907	0355-2047
Erna Deutlei	170720	211	23.01.1907	0355-2047
Jonas Castrenin	170730	2	23.01.1907	0355-2047
Arvid Soorander	170732	3	23.01.1907	0355-2047
HELGE HARTJSåN	170789	29	23.01.1907	0355-2047
Alfred Holmström	170794	30	23.01.1907	0355-2047
ANTTI MIKKOLA	170799	33	23.01.1907	0355-2047
Karl Erikson	170801	34	23.01.1907	0355-2047
Otto Tanner	170808	40	23.01.1907	0355-2047
Fritz Wiik	170809	40	23.01.1907	0355-2047
Erik Brohn	170934	59	23.01.1907	0355-2047
Pehr Gadd	170959	71	23.01.1907	0355-2047
Eino Voionmaa	171191	164	23.01.1907	0355-2047
SAKARI CASTREN	171194	166	23.01.1907	0355-2047
Aino Leikko	171216	8	23.01.1907	0355-2047
Eero Kalsk	171222	10	23.01.1907	0355-2047
Eero Kalske	171223	10	23.01.1907	0355-2047
Matti Tiainen	171258	34	23.01.1907	0355-2047
Paula af Heurlin	171393	114	23.01.1907	0355-2047
Taimi Kaski	171393	114	23.01.1907	0355-2047
Juho Kuronen	171394	114	23.01.1907	0355-2047
Elma Mykkänen	171395	114	23.01.1907	0355-2047
I. Nirtnnen	171399	114	23.01.1907	0355-2047
Jussi Tuominen	171400	114	23.01.1907	0355-2047
Hilda Mättfosfi	171409	118	23.01.1907	0355-2047
Hilda Käkikoski	171417	122	23.01.1907	0355-2047
Hilda Kälikooii	171426	123	23.01.1907	0355-2047
C. Hallsten	171431	125	23.01.1907	0355-2047
H. Käki	171433	125	23.01.1907	0355-2047
Gabrwl Geitlin	171436	126	23.01.1907	0355-2047
Jonas Castren	171457	136	23.01.1907	0355-2047
Z. Castren	171502	20	23.01.1907	0355-2047
